8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,8,8,8,8,8,7,7,30,8,-0.8297928306084323
7,8,8,8,8,8,6,7,27,8,-0.47345935986850257
7,8,8,8,8,8,5,6,26,7,-0.2515356159666157
7,8,8,7,7,8,5,6,23,6,-0.34113254210788574
7,8,8,7,7,8,4,6,20,6,-0.19942620333142042
7,6,7,6,7,8,4,6,18,6,-0.5387188707904679
7,6,6,6,6,8,4,5,16,6,-0.9075014858133841
6,5,6,5,6,8,4,4,14,5,-0.4589274185427941
5,5,5,5,5,8,3,3,13,5,-0.26966618837075096
5,5,5,4,5,5,3,2,12,5,-0.3246505975833572
5,4,5,3,4,5,3,1,11,4,-0.32590227458555554
4,4,4,2,4,4,3,1,9,4,0.28986881150544014
3,2,4,2,4,3,2,1,8,3,-0.019536423910626065
3,2,4,2,4,2,2,0,7,2,0.7412117665083146
3,0,4,1,3,2,1,0,6,2,0.6863131639255712
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,7,8,8,8,8,7,8,29,8,-0.8128762369096008
8,7,8,7,8,7,6,8,27,8,-0.028823080575424015
7,6,8,7,7,7,5,8,25,8,1.1845080004844393
5,6,8,7,7,6,5,8,22,7,-0.29213201992088267
5,6,7,7,6,6,5,8,21,6,-0.5221706489708798
5,5,6,6,4,6,5,8,20,6,-0.6279544683190532
4,5,5,6,4,4,5,8,18,6,-0.564660793917281
4,4,4,4,2,4,5,7,18,5,-0.5783203678937077
3,4,4,3,2,3,5,6,16,5,-0.0780467078873695
3,4,4,3,2,3,4,6,13,5,-0.377940167067522
2,4,3,3,1,2,4,6,12,4,-0.3336614194303105
1,3,3,3,0,1,3,6,11,4,-0.38017341330162635
1,2,3,2,0,1,3,5,10,3,-0.35550460221968977
0,2,3,2,0,0,3,5,7,3,-0.5368931324647166
0,1,3,2,0,0,3,4,5,1,0.3350867735548876
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,7,7,8,8,8,30,7,-0.5099540118492503
7,8,8,7,6,8,8,8,29,6,0.2252439561724796
7,7,8,7,5,7,7,8,28,5,0.28784250535306244
7,7,7,6,5,6,7,7,28,4,-0.027443562007519212
7,6,4,5,3,5,7,6,27,4,-0.7944444507345313
6,6,3,5,3,5,7,5,24,4,-0.8609150725259141
5,6,2,4,3,4,6,5,23,4,-0.2990295980627004
4,6,2,4,3,4,6,5,19,4,0.11891454081558969
3,6,2,4,1,4,5,5,17,4,0.6281990830701556
3,5,2,4,1,4,3,3,17,4,0.11216194381057122
3,3,2,4,1,3,2,3,16,4,-0.11183803225505763
3,3,2,4,1,2,2,3,14,3,0.5626522686540231
3,3,2,4,1,2,2,3,13,2,0.5254862877511195
3,2,2,3,0,2,2,3,10,2,0.27428431219355115
2,2,2,2,0,1,2,2,8,2,0.06979582349493145
2,2,2,1,0,0,1,2,6,1,0.11808222328771538
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,6,7,7,8,6,7,8,32,8,0.27382914410237735
8,6,7,7,8,5,6,8,30,8,0.21638215345147588
8,6,7,7,6,5,5,8,28,8,-0.07704090675875667
7,6,7,6,5,5,5,8,25,8,0.4786094893747359
6,6,7,4,5,5,3,8,24,8,0.5171108782915466
6,5,7,3,4,5,3,8,21,8,-0.13522734564549166
6,5,7,3,4,5,3,7,18,8,0.2913347676427036
6,5,6,2,4,5,3,5,17,8,0.06175755634748169
5,4,6,1,4,5,2,4,16,8,0.1623622728052358
2,4,4,1,3,5,2,4,14,8,-0.36276773601698836
1,4,3,0,3,3,2,4,13,6,-0.7082501857214437
0,4,2,0,3,3,2,4,10,6,0.15930526151392183
0,3,1,0,3,2,1,4,8,6,0.8745097095544275
0,3,1,0,3,2,1,3,6,5,0.4171184758488053
0,1,1,0,1,2,1,2,5,5,-0.8327817814288945
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,6,8,7,8,7,8,30,8,-0.23725690544427785
8,7,6,8,5,7,6,8,29,7,-0.12623652864585172
7,7,5,6,5,7,5,8,28,6,-0.7167096096999873
6,6,5,6,5,6,4,8,26,5,-0.10886247844075218
6,6,4,4,5,6,4,7,25,5,-0.23525403291745417
6,6,4,4,5,5,4,6,23,5,0.49150259963443177
6,6,4,4,5,5,4,6,19,5,-0.015617402878392826
4,6,4,4,5,5,3,5,17,3,0.04033262371151691
4,6,3,4,4,5,3,5,14,3,0.2153690728932891
4,5,3,4,3,5,2,4,13,3,-0.5826614912329007
4,5,3,2,3,4,2,4,11,2,-1.4364418247708794
4,5,3,2,3,4,1,4,8,2,-0.08522277439800026
4,4,3,2,1,3,1,3,7,2,-0.249363833885482
2,3,3,2,1,1,1,2,6,2,-0.44647175194026073
1,2,2,2,1,0,1,2,5,0,-0.3316004134254192
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,8,8,7,7,8,7,8,31,8,-0.4747100692745863
7,8,8,7,6,7,7,8,30,7,-0.11460434260086023
7,8,8,6,6,6,7,8,27,7,-0.17702491701884338
7,8,7,5,6,6,7,8,25,6,-0.4707110031626573
7,8,6,5,5,5,7,8,24,5,0.15031439843100236
7,8,6,5,5,5,7,7,22,4,0.3024867264495663
7,8,6,5,5,4,7,6,20,4,-0.3087935266031474
7,8,4,5,4,4,7,6,18,4,-0.4281136689603634
6,8,3,4,3,3,7,6,17,3,-0.17151695974246878
6,8,2,4,3,3,5,6,15,2,0.37592559220613675
4,8,2,3,2,3,4,6,13,2,0.30016947300053787
3,7,2,3,1,2,4,5,12,2,-0.022530051896263913
3,7,2,3,1,1,4,4,10,2,-0.44741109943823165
3,7,2,1,1,1,3,3,9,2,-0.793948761722629
3,5,1,0,1,0,2,3,8,2,-0.6201502062494365
3,3,1,0,1,0,1,2,7,2,0.4361982930122262
3,3,1,0,1,0,1,2,6,1,0.400926792575743
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,8,7,7,8,8,8,8,30,8,-0.8430740214051281
7,7,7,6,8,8,7,7,29,7,-0.9261518975070162
6,7,6,6,8,8,7,7,26,7,-0.5564113864314945
6,7,6,6,8,8,6,7,24,6,-0.773449382309565
6,5,6,6,7,8,5,7,22,6,-0.447594848337746
6,4,6,6,5,7,4,7,21,6,-0.5933749905117447
6,4,5,6,4,7,3,7,19,6,-0.2584710652284533
5,4,5,5,4,6,3,5,18,6,0.6150776325252074
5,4,5,5,4,6,3,5,17,5,0.09652132905824394
4,3,4,5,4,5,3,4,16,5,0.7361933789628932
4,2,3,5,4,4,3,4,14,5,0.5431731831875227
4,2,3,5,4,3,3,4,11,5,0.9043598748133783
3,2,3,5,3,3,3,3,9,5,0.22385343234515181
3,2,3,5,3,3,2,1,9,4,-0.16990347182088794
3,2,3,1,2,3,2,1,8,3,-0.6274229626303585
3,2,3,1,2,3,1,1,5,3,-0.7876518422711923
3,2,2,1,2,2,0,0,4,3,0.10807037623802311
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,7,7,8,6,8,7,31,8,0.24211725831403608
8,7,6,7,7,4,7,7,31,8,-0.22929591681871914
6,6,6,7,7,2,6,7,30,8,0.9852798361416301
5,5,6,6,7,2,6,7,28,8,1.7485031170565977
5,5,6,6,7,2,6,7,27,7,1.957702243835886
4,5,5,6,6,2,4,7,26,5,0.8764293012915676
3,5,4,5,5,2,4,7,25,4,0.37751298573369774
3,4,4,4,5,2,4,6,23,4,0.8372116098321578
3,4,4,3,5,1,4,4,22,4,1.2448598736948602
3,4,3,3,5,1,3,4,19,4,0.736669170894875
3,4,3,3,4,1,3,3,17,4,0.8561760157849908
3,4,3,2,3,0,2,3,15,3,0.8883949118643164
3,4,2,1,2,0,2,2,13,3,0.4899386120751184
3,4,2,1,2,0,1,1,11,3,0.1514830880968684
3,4,2,1,2,0,1,1,7,3,-0.28985821749965307
2,4,2,1,1,0,0,1,5,3,-0.5386725447414201
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,8,6,8,8,8,31,7,-0.6673952300938951
8,8,7,8,5,8,7,8,29,7,-0.012099654933370806
8,7,7,8,5,8,6,8,27,6,0.10412972179611642
8,7,7,7,4,7,6,8,25,6,-0.3223403758773541
7,7,7,7,3,6,5,7,24,6,0.19013797775790742
7,7,7,6,3,6,5,7,22,5,0.6045068167852465
6,7,6,6,3,5,5,7,19,5,-0.482486523738524
5,6,6,6,2,3,5,7,18,5,-0.6528522652685472
5,6,4,5,2,3,4,7,17,4,0.014575282920186644
4,6,4,4,2,3,4,6,16,3,0.5517081981188654
4,5,4,4,2,3,4,5,15,2,-0.06559483466376759
4,4,4,3,2,3,3,3,14,1,-0.5580018379482404
3,3,3,3,1,3,2,1,14,1,-0.37453700969014214
2,2,2,2,1,2,2,1,13,1,0.002558412856349987
1,2,2,2,1,2,2,0,10,1,-0.8109267823551453
0,2,1,2,1,2,2,0,6,1,-0.26558284488211764
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,6,8,8,8,8,8,29,7,-0.10018253858251629
8,6,6,8,8,7,8,7,27,7,0.5933220863837978
8,6,5,8,8,7,7,7,26,6,-0.3134277580606158
8,6,5,6,8,6,7,7,25,5,-0.31758776254106974
8,6,5,6,8,6,7,7,22,4,-0.4015841238425401
8,6,5,6,7,6,4,5,21,4,-0.32440150665315787
6,5,5,6,6,6,4,4,20,4,-0.1614584824549814
6,5,5,6,6,6,4,4,19,3,-0.0143256825674953
6,5,5,6,6,6,4,4,18,2,-0.33275993806439413
6,5,5,3,6,6,4,4,15,1,0.27068374987759686
5,3,4,2,6,6,4,4,14,1,-0.08828905115094743
4,2,1,2,5,6,4,4,13,1,0.34939903227612024
3,2,1,1,5,5,3,3,12,1,0.46083158519589174
2,1,1,1,4,4,1,3,12,0,0.6831678289224651
2,1,1,1,2,3,1,3,10,0,-0.5005791667719303
2,1,0,1,2,3,1,3,6,0,-0.21496756585506333
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,7,8,7,8,8,8,8,31,7,-0.6028703436252848
8,6,7,6,7,7,8,8,30,7,0.2278004146070951
8,6,7,5,6,7,8,8,28,7,0.5121926689598271
8,5,5,5,6,7,8,5,28,6,-0.3134730892567213
8,5,4,5,5,7,8,5,25,5,-0.4240029769743973
8,4,3,5,5,7,7,5,23,4,0.5664751160778463
5,3,3,5,5,4,6,5,23,4,0.6535745896947273
4,2,3,5,5,3,6,5,20,4,0.5021702420827447
3,2,3,5,5,3,6,4,19,3,0.5991812066545328
2,2,3,5,5,3,5,4,16,3,-0.031242720084187353
2,2,3,5,5,2,4,4,15,2,-0.08190645268218151
2,2,2,3,4,2,4,3,14,2,-0.004008693925564813
2,2,2,3,3,1,3,3,12,2,0.22612868731760805
2,2,2,3,3,1,3,3,11,1,-0.15984204354243886
2,2,2,2,3,1,3,3,8,1,0.015182587825104912
1,1,1,2,2,1,2,2,8,1,-0.010724840084284634
1,0,1,2,1,1,2,1,6,1,-0.22679227892709514
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,6,7,8,8,8,8,8,29,7,-0.5290084846656574
5,5,5,7,8,8,7,7,29,7,0.35728796253541273
5,5,5,7,8,8,7,6,27,6,0.32162234454424965
5,5,5,7,8,8,7,6,26,5,0.4102615842423794
5,5,4,6,7,8,7,6,24,5,-0.4174184924124104
5,4,4,6,7,7,6,6,22,4,-0.3558127326678865
5,4,4,6,6,7,6,5,20,3,-0.28382832444358275
5,2,3,6,5,7,5,5,19,3,0.47785388202543305
4,1,3,6,5,6,4,5,18,2,0.5303769524750878
4,1,3,5,5,6,4,4,16,2,0.42811018754411617
4,1,3,5,5,4,3,3,15,2,-0.3084934683000001
4,0,3,4,4,4,3,2,14,2,-0.4384328505540104
3,0,3,1,3,4,3,2,13,2,0.21476377272813857
3,0,3,0,3,4,3,1,10,2,0.33211915486810645
3,0,3,0,2,3,3,1,9,1,0.14745243730207308
3,0,2,0,1,2,3,1,7,1,0.6150435683932185
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,7,6,8,7,8,32,6,0.11745085930617093
7,7,8,7,4,8,7,8,30,5,-0.254315326684717
7,7,7,7,4,8,6,8,27,5,0.06278963167956235
7,7,6,7,2,8,6,8,25,5,-0.042566117963500086
6,7,6,7,2,8,6,7,22,5,-0.12484706586234447
6,6,6,7,2,8,4,7,20,5,-0.7820728225965984
6,3,5,6,2,7,4,6,20,5,-0.42194210059675735
5,2,5,6,2,7,3,5,19,4,0.012483764570603496
5,2,5,6,1,7,3,5,16,3,-0.17206885551018325
4,2,5,6,1,6,2,5,14,3,-0.28440689526762775
3,2,3,5,1,6,2,5,12,3,-0.08127478452551369
3,2,3,3,1,5,2,3,12,2,-0.09561944334828489
3,2,2,2,1,5,2,3,10,2,0.527891826491297
3,2,2,2,0,5,2,2,8,2,0.35419617763525607
3,2,2,2,0,4,2,1,7,1,-0.0572892230389678
1,1,2,2,0,2,2,0,6,1,0.2183332522890043
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,7,8,7,8,8,7,30,8,-0.6396905906431092
8,7,5,8,6,8,7,7,29,7,0.21717786975459935
8,7,5,8,6,7,7,6,27,7,-0.11370422495686054
7,7,5,8,5,6,6,6,25,7,0.2157409770406773
6,7,5,7,5,6,5,6,24,6,0.9183527977154909
6,7,5,6,5,6,5,5,22,6,-0.020116633500461292
6,6,5,6,4,6,5,5,19,6,-0.7630189416138863
5,5,3,6,4,6,4,5,17,6,0.1977794726937061
3,5,3,4,4,6,4,5,16,5,1.072272494633685
3,4,3,3,4,6,3,4,14,5,0.2486283787493686
3,3,2,3,4,6,2,4,12,4,-0.48657811401238954
3,3,2,2,4,6,1,4,9,4,-0.24697729411262598
3,2,2,1,3,6,1,3,7,4,-0.2662082842450676
3,2,2,1,3,5,1,2,6,3,-0.4870845281627129
3,2,2,1,3,5,1,2,5,2,-0.26079910979833143
3,2,2,1,3,4,1,0,4,2,0.11373405381939684
2,1,2,1,3,2,1,0,3,1,-0.23834739711328656
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,8,8,8,8,8,31,7,-0.7916948707405395
8,8,7,8,8,7,8,8,29,6,0.7130833013374868
8,8,7,8,8,7,8,8,28,5,1.0220830689457545
6,7,7,8,8,5,7,8,27,5,0.07607404077626367
5,6,7,7,7,4,7,8,25,5,0.4998769054399335
5,6,7,6,6,4,7,6,24,5,-0.07081242868787117
5,6,7,6,6,3,7,4,22,5,-0.3544931733809959
4,6,7,4,6,3,6,4,20,5,0.030363553625847868
4,4,6,4,5,3,3,4,20,5,0.7155438500453153
4,4,6,2,3,2,3,4,20,5,1.0025486262131917
4,4,6,2,2,2,3,4,19,3,0.7270969524806534
4,4,6,1,2,2,3,4,16,3,0.11884601388826782
4,4,6,1,2,2,3,4,15,2,-0.2575478193804037
4,4,6,1,2,2,3,3,13,1,-0.38474527171253475
4,4,6,1,2,2,3,3,9,1,-0.12531898276710818
4,4,4,1,2,2,2,3,7,1,-0.33220522688153736
3,2,2,1,2,2,2,2,6,0,-0.08144650183806919
3,1,1,1,2,1,2,1,4,0,0.005129060536400401
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,8,8,8,8,8,28,8,-0.7522486156146045
8,8,7,7,8,7,8,8,26,7,0.13924669466925654
8,8,7,7,5,7,8,7,25,6,-0.7068138269307682
8,7,7,7,5,7,8,5,23,6,0.44111181218464857
7,7,6,7,4,7,8,5,21,6,-0.49280987555792694
7,7,6,7,4,6,7,5,19,6,-0.6529151124203326
6,5,5,5,4,6,7,5,18,6,-0.7913151191248544
4,5,5,4,4,6,6,5,16,6,-0.37352757727985764
4,5,4,4,3,5,5,5,15,6,0.6524650176765031
4,4,3,3,3,5,5,5,14,5,0.9953374523322703
3,4,3,3,2,5,5,5,11,5,0.332432216289892
3,4,3,2,2,3,4,5,10,5,0.09427858421676591
3,3,3,1,2,3,3,2,9,5,0.38983819899552935
2,2,2,1,0,3,3,2,8,3,0.40253865769133573
2,2,1,1,0,3,3,0,6,3,-0.2394057526775185
2,2,1,1,0,1,1,0,5,3,-0.12113295853381782
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,6,8,6,8,8,8,30,6,0.31563799572980505
5,7,6,7,6,8,7,7,29,6,0.38660886269984057
4,7,6,7,5,8,6,7,26,6,-0.36218230701800985
3,7,5,6,4,8,6,7,24,6,-0.6138800674693257
3,6,5,5,4,7,6,6,23,6,-0.787067562779486
3,6,5,5,4,6,6,5,21,6,-0.5336406898657435
3,6,5,5,4,5,6,5,19,5,-0.4228309410008297
3,6,3,4,4,4,6,5,18,5,0.5267738212365206
2,4,2,4,3,4,5,5,17,4,0.27984016005358736
2,4,2,4,2,4,2,5,16,4,0.1972014796399621
2,3,2,3,1,4,2,5,13,4,-0.05104843483557743
2,2,1,2,1,3,2,4,12,4,0.5593024419325955
1,1,1,2,0,2,2,4,10,4,1.0429887235492636
1,1,1,2,0,2,2,4,7,3,0.7475013200632824
1,1,1,1,0,1,2,3,5,2,-0.17245882087985848
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,7,6,8,7,8,7,7,32,7,0.5027665840762985
7,6,6,8,5,6,7,7,31,7,-0.18371717521899128
7,5,6,7,5,5,7,7,30,6,0.25438313973306564
7,4,6,7,5,5,7,6,27,6,0.3372229566063175
7,4,6,7,5,5,7,6,26,5,0.28567764159375164
7,3,6,7,3,5,7,5,25,5,-0.13298421206925354
6,3,5,6,3,5,7,4,23,5,0.46015779311587196
5,3,4,6,3,5,6,4,21,5,0.6008586299498199
5,2,3,4,3,4,6,4,20,4,0.8462435305973572
5,2,3,4,3,4,4,3,20,3,0.2399430073289091
5,1,3,3,3,3,4,3,17,3,-0.7123735195667352
5,1,3,3,2,3,4,2,15,3,-0.438882480013117
5,1,3,3,2,2,3,2,12,3,-0.5858240885076491
4,1,3,2,2,1,3,1,10,3,0.15888464706736294
2,1,3,2,2,1,3,1,7,3,0.5483729508559106
2,1,1,2,2,0,3,1,5,1,-0.3925044064176732
2,1,1,2,2,0,3,1,4,0,-0.5800081865473297
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,7,8,8,8,8,7,7,31,7,-0.4529890398693259
7,7,8,6,7,8,7,7,29,7,-0.6007548457701617
7,7,8,5,7,8,7,7,28,5,-0.2460179158275853
7,6,8,5,7,8,6,7,27,4,-0.4534901217491436
6,6,8,4,7,8,4,7,25,4,0.02814442777975648
6,6,6,4,7,8,4,7,22,4,0.21034379775681722
5,5,5,4,7,8,4,7,19,4,-0.2698453036820883
5,5,4,4,6,8,4,6,17,4,0.26997757815216633
5,5,4,4,5,8,3,5,15,4,0.7079095424355372
5,5,4,4,5,7,3,5,13,3,0.1709059089690796
4,4,4,3,5,7,3,5,10,3,-1.111892863898225
3,3,2,3,5,7,3,5,8,3,-0.5834561332818539
2,3,2,3,5,7,2,5,5,3,-0.09439292181426225
2,3,2,3,4,6,1,5,4,3,0.1169929236859249
2,3,1,3,3,5,1,5,2,2,0.16298328918631988
2,2,1,3,2,4,1,4,1,2,0.2389581045933512
2,2,1,3,2,3,1,2,0,2,-0.26703123116200883
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,6,8,8,7,7,8,8,30,8,-0.5617953769668383
8,5,8,8,7,6,8,7,28,8,-0.11803262035119445
8,5,7,8,7,5,8,7,25,8,-0.36148424432570453
7,4,7,8,6,5,7,7,23,8,-0.9717001228752128
7,4,7,8,6,4,6,7,21,8,-1.1398297331718832
6,4,7,8,5,4,5,7,19,8,-0.5154816944518025
5,4,6,7,4,4,5,6,18,8,-0.26103401415830213
4,3,6,7,4,4,5,4,16,6,-0.5323393528864133
4,2,6,7,4,4,5,2,14,6,-0.48230900998121357
3,2,6,6,4,3,4,1,14,5,-0.49867471575584904
3,2,5,6,3,3,2,1,13,5,-0.25878192259171395
3,2,2,6,3,3,1,1,11,5,0.5869273795284393
3,2,2,4,3,2,1,1,8,3,-0.5040018022719368
2,2,2,3,1,2,1,1,6,3,-0.7320950959517034
1,0,1,2,1,2,1,1,5,2,-0.9845728963053703
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,7,7,7,8,7,8,8,30,8,-0.193581738656113
7,6,7,7,8,7,7,8,27,7,-0.13810190870752476
7,6,7,7,8,7,6,7,25,7,-0.12597931417787978
7,6,7,6,8,7,4,7,23,7,0.07677760310397408
6,5,6,5,7,6,3,7,22,7,-0.4963454244389977
6,5,4,3,7,5,2,7,21,7,-0.007770110133009087
6,5,4,3,7,4,2,7,18,7,-0.3148310261694801
6,4,4,3,6,3,2,7,17,5,-0.31354682979150034
6,4,3,2,6,3,2,6,15,5,0.280381275937356
5,3,2,2,4,3,2,6,13,5,0.4448915345466867
4,3,2,1,3,3,2,6,11,5,-0.7832527912193921
3,2,1,1,2,3,2,5,10,5,0.4028137322971102
1,2,1,1,2,3,2,4,8,5,1.7861291429993504
1,2,1,1,2,3,2,4,7,4,1.753815364077525
1,2,1,1,2,3,2,4,6,3,1.0331904573861144
1,1,1,1,2,3,2,3,5,2,-0.02987260134299899
1,1,1,1,1,3,1,3,3,2,-0.3136639772224094
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,7,8,8,7,8,5,32,8,0.37419265775707705
8,8,6,7,7,7,8,5,30,8,-0.3845018174200004
8,8,5,6,6,7,7,5,29,8,-0.1493213492985329
8,8,5,6,6,6,7,5,26,8,0.25719842730998155
8,8,5,5,5,6,7,5,24,8,0.04887180329748321
8,7,5,5,5,6,7,5,20,8,-0.42664774061975935
7,7,5,5,4,6,7,5,18,6,-0.19157544690630646
7,7,5,5,4,5,6,5,17,5,-0.26595287361731584
7,7,5,5,4,5,5,4,15,5,-0.49209929262058166
7,6,5,4,4,4,4,4,14,5,-0.4280204097423988
7,4,5,4,4,3,2,4,14,4,-0.028305221857051907
5,4,4,4,4,3,2,3,12,4,0.17438196542177808
4,2,3,3,4,3,2,3,10,4,-0.2930682509993162
4,2,2,2,4,3,2,3,8,4,-1.0603081353133672
2,1,1,2,4,3,1,3,6,4,0.3864183574331276
2,1,1,1,3,3,1,2,4,4,-0.4475702852097967
2,1,1,1,3,1,0,1,3,4,0.3172809622070782
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,8,7,8,8,8,30,7,-0.6764579693419751
8,8,7,6,7,7,8,8,30,6,0.48460098947688107
7,8,6,6,5,7,8,7,29,5,-0.23407676900765256
7,8,6,5,5,7,6,7,27,5,-0.5899996573401601
7,8,6,5,4,6,5,7,26,5,-0.29949305592848974
7,8,6,4,4,6,5,5,24,5,0.3535047496657892
7,7,6,4,4,5,5,4,22,5,0.6277969184292143
6,6,3,4,4,5,5,3,21,5,-0.9117350334256078
5,6,3,3,4,4,5,3,18,5,-0.2858835014984214
2,5,3,3,4,3,5,3,18,3,0.3576202782383245
2,4,2,3,3,3,5,3,15,3,-0.139923258075404
2,4,2,2,2,3,4,3,13,3,-0.27713927442553415
1,4,2,2,2,3,3,2,11,3,0.15498108846772352
1,3,1,2,2,2,3,1,10,2,-0.25825639134282014
1,3,1,2,2,2,2,1,7,2,-0.6411795371071732
0,2,1,2,1,2,1,1,5,2,-0.6511933189052077
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,8,8,8,7,8,6,8,30,8,0.14427436607860084
7,7,8,6,6,8,6,7,29,8,0.07922608005537948
7,7,8,6,5,8,6,7,28,6,-0.24111624176161833
7,7,8,6,5,8,4,6,27,6,-0.5292420120444422
7,6,7,4,4,8,4,6,25,6,0.03131195240203782
7,6,7,4,4,8,4,5,23,5,0.41726780151700615
7,6,6,4,4,5,4,5,22,5,1.0012834419214676
6,6,5,4,4,3,3,4,22,5,0.3456326802888397
4,5,5,3,4,3,3,3,21,3,1.0493039547136003
4,5,4,3,3,3,3,2,19,3,-0.38112015293606283
4,5,4,3,3,3,3,2,18,2,-0.6870974700505154
3,4,3,3,2,2,3,1,17,2,0.21207343167528936
3,4,2,2,2,2,3,1,14,2,0.357686576810587
3,4,1,2,2,2,2,1,11,2,-0.030610157533539115
3,3,1,2,2,1,2,1,8,2,-0.6743320156897271
3,2,0,2,1,1,1,0,7,2,-0.834700880467576
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
8,8,8,8,8,7,8,8,29,8,-0.28393298723075633
8,8,8,8,8,7,8,8,28,7,0.26766162054253806
8,6,7,8,8,7,8,7,27,7,0.47488697593170176
8,6,7,6,8,6,7,7,26,7,-0.10526271461929253
7,6,7,6,5,5,7,7,25,7,-0.270614739340265
7,5,7,5,4,5,6,6,24,7,0.17771723878269174
5,5,7,5,3,4,5,6,23,7,0.35366378540031923
5,5,6,5,3,3,4,5,22,7,0.4343991417711566
5,5,6,4,3,3,4,5,20,6,0.7401537237496635
4,5,5,4,3,3,3,4,19,6,0.8721530521857151
3,5,4,4,3,2,3,4,17,5,0.6669875099120303
3,4,4,4,2,2,3,3,15,5,0.44498329257223007
2,3,4,4,2,2,3,2,14,3,-0.09824993086591143
2,3,3,3,1,2,3,2,12,3,0.07692788790415982
2,2,3,3,0,2,2,2,10,3,0.10751891633558956
2,1,2,2,0,1,1,2,10,2,-0.3795518863306844
2,1,2,2,0,1,0,1,8,2,-0.4648841210008483
8,8,8,8,8,8,8,8,32,8,-0.4000847205011096
7,8,6,8,8,7,8,8,30,8,-0.4411625469472899
7,8,5,8,7,7,8,8,28,8,0.6335870146637894
5,8,5,8,7,7,8,8,27,7,0.17537214273933927
5,8,5,8,7,7,8,8,24,6,-0.2310117654974621
5,6,5,5,7,7,8,8,22,6,-0.8313229195077635
4,5,5,5,6,6,8,8,20,6,-0.6126760529248125
4,4,4,5,6,5,8,6,19,6,-1.4375887784352073
4,3,3,5,6,5,8,5,16,6,-0.6280718416803337
4,2,3,4,5,5,7,4,16,5,0.37523706598561807
