6,12,10,14,15,14,8,8,36,9,1
4,10,10,12,14,13,8,8,32,6,0
4,9,10,9,13,12,8,7,29,4,0
4,8,10,8,12,11,8,6,25,2,0
3,7,10,8,10,9,8,6,20,2,1
1,4,10,8,8,8,8,6,15,2,1
0,2,9,8,7,7,6,5,12,2,1
0,2,6,6,5,5,4,4,11,2,1
0,2,4,3,4,4,3,3,8,2,1
16,16,16,16,16,16,16,15,61,16,1
15,16,15,16,16,16,16,14,55,16,1
12,15,14,16,16,16,16,14,50,15,0
12,19,19,24,23,23,21,20,70,19,0
6,12,12,16,14,13,12,11,45,11,1
5,10,11,15,13,12,12,10,43,10,0
4,7,10,14,12,11,12,8,41,10,1
3,5,9,14,11,10,12,6,39,9,1
2,4,7,14,9,9,12,6,36,8,0
2,3,6,14,8,8,11,6,31,8,0
2,2,5,13,7,8,9,6,27,6,0
2,2,3,11,5,8,8,5,24,4,0
2,1,2,10,4,8,7,4,19,3,1
2,0,2,8,3,8,5,3,16,2,0
2,0,2,6,1,6,3,2,15,1,1
1,0,2,5,0,3,2,2,12,0,0
15,16,16,14,16,15,16,16,62,14,1
18,19,20,16,24,20,23,22,87,18,1
10,9,9,10,16,12,14,14,53,12,0
9,8,8,10,16,11,14,12,49,11,1
8,7,8,9,16,10,14,10,46,9,0
7,6,8,8,14,10,14,9,42,8,1
6,6,8,7,11,10,14,8,38,8,0
6,6,6,6,10,10,13,7,35,8,1
5,6,3,6,10,9,11,6,32,8,1
4,6,2,6,10,8,10,6,29,7,0
4,6,2,4,9,7,9,6,28,6,0
4,6,2,2,8,6,7,5,26,6,1
3,6,2,2,7,5,5,4,23,5,1
1,5,1,2,5,4,4,4,20,4,0
0,3,0,2,4,2,4,4,16,4,1
0,1,0,1,3,0,3,4,13,3,0
15,15,16,16,16,16,14,16,62,16,0
14,14,16,16,16,15,12,16,57,16,1
13,13,16,16,14,14,12,15,53,15,0
12,11,16,16,11,14,12,14,50,14,0
11,10,15,16,9,13,12,14,47,14,0
10,10,13,16,7,11,12,13,45,14,1
9,10,12,14,5,9,12,12,44,12,0
8,9,12,11,4,8,11,10,43,10,1
7,8,11,10,4,7,10,8,42,8,1
6,7,10,10,4,6,10,8,38,6,0
6,6,10,8,4,6,9,7,33,5,0
5,6,9,5,4,6,8,4,31,3,1
4,5,8,3,3,6,8,2,27,2,1
3,4,7,2,2,5,5,2,24,2,1
1,4,5,2,2,4,2,2,23,1,1
0,6,6,3,2,5,3,3,23,0,0
16,16,16,16,16,16,16,16,63,15,0
24,22,24,24,22,21,24,21,90,18,0
15,13,15,14,11,12,16,12,57,9,1
14,12,13,12,9,11,16,12,55,7,1
14,12,12,12,8,10,16,11,51,6,0
14,11,12,11,8,10,15,10,46,6,1
14,10,11,9,8,10,13,10,42,6,0
14,9,10,7,8,8,11,10,39,5,0
13,8,9,6,7,6,10,9,36,4,1
12,8,8,6,6,6,9,6,33,4,0
11,8,8,6,5,5,8,3,31,4,0
10,7,8,5,4,3,7,2,28,4,1
9,5,7,4,3,2,6,2,24,4,0
8,4,5,4,2,2,5,2,19,4,0
8,3,4,4,2,2,4,2,12,4,1
8,2,3,3,2,2,4,2,7,3,1
6,2,2,2,2,2,2,1,5,2,1
16,15,16,14,16,15,15,16,63,16,0
15,14,16,12,15,13,14,16,59,16,0
14,14,16,12,13,12,14,15,54,16,0
13,14,15,11,12,11,14,14,50,16,1
12,14,13,10,12,10,14,14,47,14,1
11,14,11,9,12,10,13,14,44,12,0
10,14,10,8,12,9,12,14,39,12,0
10,13,10,8,10,8,11,14,35,11,0
9,10,10,8,8,8,8,14,32,10,1
6,7,9,7,7,7,6,13,30,10,0
4,5,7,5,6,6,6,12,29,9,0
4,4,6,4,5,5,6,11,27,8,0
4,4,6,4,4,4,6,10,23,7,1
4,3,6,4,4,3,6,10,17,6,1
4,2,6,3,4,2,6,9,12,5,1
4,2,5,2,4,2,5,8,7,3,0
4,2,3,2,4,1,3,5,4,2,0
2,1,1,1,2,0,1,0,2,1,0
15,14,16,14,16,16,16,15,63,16,1
14,10,15,12,15,14,16,14,61,16,1
13,8,14,10,14,11,15,14,59,16,0
10,7,13,8,14,10,14,13,56,16,1
8,6,12,8,14,9,14,12,51,16,0
8,6,12,8,14,8,14,12,47,15,0
8,4,12,7,14,8,14,12,44,14,0
8,2,11,6,12,8,14,9,42,14,1
8,2,10,6,10,6,14,5,41,13,1
11,3,13,9,13,5,20,6,52,18,1
6,2,8,6,8,2,11,4,27,12,1
5,2,7,6,8,2,9,4,23,11,0
4,2,6,6,8,2,7,3,20,10,1
4,2,5,5,8,2,4,2,17,8,0
4,2,4,4,8,2,2,2,15,5,0
3,2,3,4,8,1,1,2,12,3,1
2,2,1,4,7,0,0,1,8,2,1
15,16,16,16,15,16,15,15,63,16,1
13,15,15,15,14,16,13,14,62,15,0
12,14,14,14,14,16,11,14,60,13,1
12,14,14,13,13,16,9,14,56,11,1
12,14,14,12,12,16,8,14,51,9,1
12,14,14,11,10,15,7,14,48,8,0
12,13,12,10,7,14,6,14,46,7,0
12,12,10,9,6,14,6,13,41,6,0
11,12,10,8,6,13,6,12,35,5,1
10,11,10,8,5,11,6,11,31,4,0
10,10,10,8,4,9,5,9,30,3,0
15,15,13,10,6,8,6,10,41,1,0
10,10,7,4,4,4,4,5,21,0,1
7,8,5,3,4,4,4,3,18,0,0
4,6,3,2,3,3,4,2,16,0,1
4,6,2,2,2,2,3,1,12,0,1
15,15,16,16,16,16,15,16,61,16,1
19,21,20,21,24,23,18,24,83,22,1
10,14,11,12,15,13,10,16,51,14,0
8,14,9,12,14,12,10,15,47,14,0
8,13,7,12,14,12,8,14,42,13,1
12,17,9,18,21,16,9,21,52,16,1
11,13,9,16,18,10,7,20,46,11,1
6,8,5,6,10,5,4,10,30,6,0
7,12,6,6,14,6,6,8,38,8,0
2,7,4,4,8,4,2,4,18,3,1
2,5,4,2,8,4,0,3,15,2,0
2,2,4,0,7,4,0,2,11,2,1
16,16,16,15,16,15,15,14,64,16,1
16,16,15,14,16,13,13,12,62,16,0
16,15,13,14,15,11,11,12,60,15,1
16,13,12,13,14,9,10,12,58,11,0
15,12,12,11,13,8,9,12,54,8,1
14,12,12,10,12,8,8,12,51,7,0
14,12,12,10,12,8,8,12,49,5,0
13,11,12,8,12,8,8,11,47,3,1
11,10,12,6,11,8,8,10,44,2,0
7,9,12,6,10,8,8,8,41,2,1
4,8,11,6,10,8,8,6,36,2,1
3,7,10,6,9,7,8,6,31,1,1
2,6,9,4,7,6,8,6,28,0,0
2,6,6,2,6,6,7,5,24,0,1
2,6,4,2,6,6,5,3,20,0,1
2,6,4,2,6,5,3,2,16,0,0
2,6,3,2,5,4,2,1,12,0,1
2,4,2,1,3,4,2,0,7,0,1
16,15,16,16,16,16,16,15,61,16,1
16,14,16,16,14,16,16,14,57,15,1
13,14,15,16,12,16,15,13,55,14,0
10,13,14,16,11,15,13,12,54,13,0
9,10,14,16,10,14,11,12,51,12,1
7,7,13,16,10,12,10,11,47,12,1
6,6,12,15,10,10,9,10,44,11,1
6,6,11,14,10,8,8,10,40,10,1
6,5,10,14,8,6,7,10,37,10,0
5,4,9,14,5,6,5,10,34,10,1
4,3,5,13,4,6,4,10,31,9,0
4,2,2,10,4,5,4,9,29,8,0
4,2,2,7,4,4,4,7,25,8,0
4,1,2,6,4,3,4,4,21,8,0
3,0,2,6,4,2,3,2,19,7,1
1,0,2,5,3,2,2,2,16,5,0
0,0,2,4,2,1,2,2,11,4,1
15,16,16,15,15,16,16,16,62,16,0
13,16,16,13,14,16,16,16,57,16,0
12,16,16,12,14,15,16,16,52,15,1
12,15,15,11,13,14,15,16,49,14,0
12,14,14,10,11,14,14,14,47,13,1
12,14,13,7,9,14,14,12,45,11,1
12,14,12,4,8,14,14,12,43,9,0
11,11,12,3,8,12,14,12,42,7,1
5,4,6,1,3,5,7,5,21,3,1
10,8,11,1,6,9,13,10,40,6,1
9,7,9,0,6,8,11,9,37,5,1
8,6,8,0,6,7,10,7,35,3,0
7,6,7,0,6,6,9,6,31,2,1
6,6,6,0,6,6,7,5,26,2,0
4,6,5,0,5,6,5,3,23,2,1
2,8,5,0,6,9,6,3,22,3,1
0,4,2,0,2,6,4,2,7,1,1
15,16,14,16,16,16,15,14,64,15,0
14,16,12,16,16,14,14,11,64,13,0
14,14,11,16,14,12,13,10,64,12,0
13,12,9,16,12,12,12,10,63,11,1
10,12,8,16,11,12,12,10,60,10,0
8,12,6,15,9,12,11,10,57,10,0
7,12,4,13,7,12,9,9,55,10,1
6,10,4,12,6,12,8,7,52,10,0
6,8,4,12,6,12,8,6,49,9,0
9,12,6,18,9,18,11,8,63,11,1
6,8,4,11,6,11,5,4,36,5,0
9,11,4,12,7,12,6,6,45,6,0
6,6,2,5,3,6,4,4,23,4,1
5,5,2,4,2,6,3,4,19,3,0
4,2,2,3,2,5,2,3,17,1,1
4,0,2,2,2,4,1,2,13,0,0
16,16,16,15,16,16,15,15,62,14,0
8,8,8,7,8,8,7,7,29,6,1
16,16,14,14,16,16,14,14,56,11,0
16,16,12,13,14,16,14,13,53,10,0
16,16,12,12,12,15,14,11,50,10,0
16,16,12,12,12,13,13,10,47,9,1
16,16,12,12,12,12,12,9,45,6,1
14,16,11,11,12,12,10,8,43,4,0
12,16,9,9,9,12,7,8,42,4,0
12,16,8,8,6,11,6,8,39,4,1
12,16,8,8,6,9,6,7,35,3,0
12,15,6,7,6,7,6,6,33,2,0
11,12,4,6,6,5,5,4,32,2,1
9,9,3,5,6,4,4,2,30,2,0
8,8,2,4,6,3,4,2,25,2,1
8,7,2,3,5,2,4,2,21,1,0
7,5,1,1,4,2,4,2,18,0,0
5,3,0,0,2,2,4,2,14,0,0
16,15,15,16,16,15,16,15,62,16,1
16,14,14,14,16,14,16,13,59,15,0
16,13,14,12,15,13,16,12,56,14,1
16,12,13,12,13,11,16,12,53,13,1
23,17,18,18,17,15,24,18,67,18,0
13,9,11,12,10,10,15,12,36,12,1
12,8,10,12,10,10,14,12,33,11,0
12,8,10,12,10,8,13,12,31,10,0
9,8,10,12,9,6,11,11,29,10,1
3,4,4,6,4,3,5,5,14,4,1
6,8,8,12,8,5,10,10,25,8,0
5,7,8,11,8,4,8,10,22,7,1
3,6,5,10,7,3,6,10,21,6,1
2,6,2,9,6,2,6,10,18,5,1
1,6,2,7,5,2,6,9,14,4,1
0,6,1,6,3,2,5,7,11,4,0
0,4,0,6,2,2,4,5,9,2,0
16,15,16,16,16,16,16,16,60,16,0
16,13,15,16,16,16,16,15,54,16,0
15,12,13,16,16,16,15,14,49,16,0
12,12,12,15,16,15,14,13,44,16,1
10,12,12,14,16,14,13,12,40,15,1
10,12,12,13,16,13,11,11,37,13,1
10,11,11,11,14,11,10,10,35,12,1
10,9,10,10,12,10,9,10,32,11,0
10,7,9,10,12,9,7,9,29,10,1
10,6,8,10,12,8,5,7,26,10,0
9,6,7,10,9,8,4,6,24,9,1
8,6,5,9,6,8,4,4,23,8,1
8,6,4,7,6,7,4,2,20,8,0
7,6,4,5,5,5,3,1,18,8,0
4,5,2,4,4,4,1,0,18,7,0
2,4,0,4,4,4,0,0,17,5,0
1,4,0,4,3,4,0,0,13,4,1
16,16,15,15,16,16,16,14,63,16,0
16,16,14,14,16,16,16,12,59,15,1
16,16,13,12,16,16,15,12,56,13,0
16,15,12,10,16,16,14,12,52,12,0
15,14,11,10,15,16,13,12,46,12,1
12,14,10,9,14,16,12,12,41,12,1
9,14,10,8,13,16,12,11,36,12,0
7,14,10,8,10,15,11,9,34,12,1
5,13,9,7,7,14,10,8,33,12,0
4,10,8,6,6,14,10,8,31,11,1
4,8,8,6,6,13,9,6,29,10,1
3,7,8,6,6,12,7,4,25,10,1
2,6,8,6,6,11,6,4,19,10,0
2,6,7,5,6,9,5,4,15,10,0
1,9,9,6,8,9,5,4,15,15,0
0,6,5,4,3,3,2,1,6,9,0
0,6,3,4,2,2,2,0,4,6,1
0,2,1,2,1,0,1,0,1,1,0
15,15,16,16,16,15,14,16,63,16,1
13,14,16,16,16,14,10,16,60,15,0
12,14,15,16,15,13,8,16,56,14,0
17,20,21,23,21,17,11,24,72,21,1
10,11,13,13,12,10,6,16,43,14,0
10,10,10,11,8,10,6,16,41,14,0
10,10,8,10,6,10,6,14,38,14,1
8,10,8,10,6,9,6,11,35,13,0
5,10,8,9,6,8,6,10,31,11,0
4,9,8,8,5,7,5,9,27,10,1
4,7,8,8,4,6,4,8,22,10,0
4,6,7,6,4,6,4,8,17,7,0
2,6,6,4,4,4,4,8,15,3,0
2,6,6,4,4,3,4,6,13,2,0
1,6,6,3,4,2,3,3,10,2,1
0,6,4,2,3,2,2,2,7,1,0
16,16,16,16,14,16,16,16,62,16,0
16,16,16,16,12,16,16,16,59,15,0
15,16,15,16,12,16,16,16,55,13,0
14,15,14,15,11,15,16,16,50,12,1
13,14,14,14,9,13,15,15,47,12,1
12,14,13,14,6,11,14,14,45,12,0
12,14,12,14,4,10,14,12,43,11,1
12,14,12,13,4,10,14,9,39,10,1
11,13,12,12,4,10,13,6,35,10,1
15,16,18,18,6,13,18,6,44,14,0
10,10,11,12,4,8,11,4,23,8,1
8,10,8,12,4,7,10,4,20,6,1
6,10,6,12,4,6,10,4,19,3,0
6,10,5,12,4,4,10,4,17,1,0
8,13,6,18,6,3,11,2,21,0,1
2,5,4,11,4,2,5,0,9,0,0
0,2,4,8,4,2,3,0,7,0,0
16,16,16,16,16,16,16,16,63,15,0
16,16,15,16,16,16,15,15,60,14,1
16,16,14,16,16,16,14,13,55,14,0
15,16,14,16,16,15,14,12,49,13,1
12,15,14,16,15,13,14,11,46,12,0
10,14,11,16,13,12,14,10,45,11,0
10,13,8,16,11,12,14,9,43,9,0
10,12,8,16,10,12,13,7,40,8,1
9,11,6,16,10,12,12,5,37,8,0
8,10,4,15,8,12,11,4,35,8,0
8,10,4,14,6,10,10,3,33,8,0
8,10,4,14,5,8,8,2,30,8,1
8,8,3,12,3,8,6,2,27,8,0
8,6,2,10,2,7,6,2,23,8,0
8,4,2,10,2,6,5,2,18,8,0
6,2,2,10,2,4,4,2,14,8,0
4,1,2,9,2,2,4,2,9,8,0
4,0,1,8,2,2,3,1,5,6,0
16,16,16,16,16,15,16,16,62,15,1
15,15,15,16,15,14,14,16,60,14,0
14,14,14,16,14,14,12,16,59,13,0
13,14,14,16,14,14,12,16,54,12,0
11,14,13,16,13,14,12,15,48,12,1
10,13,11,16,11,14,12,13,44,12,1
10,12,10,16,10,14,12,12,41,11,0
15,16,13,24,15,18,18,18,54,14,1
10,10,8,13,10,10,11,12,30,8,1
10,9,8,10,10,9,10,11,26,8,0
7,8,7,10,10,8,10,10,22,8,0
2,4,2,5,5,3,5,5,10,4,1
4,10,6,12,14,7,12,14,27,10,1
